Name,Description,Group,DataSource,DataSource2,DataType,Address,Address2,Address3,InitialValue,Boolean_Invert,Integer_WordsCount,Analog_minRaw,Analog_maxRaw,Analog_minEng,Analog_maxEng,Analog_Engunit,Alm_Enable,Alm_Comment,Alm_Enable_LL,Alm_Enable_Lo,Alm_Enable_Hi,Alm_Enable_HH,Alm_Enable_OverRange,Alm_Enable_UnderRange,Alm_LL_lim,Alm_Lo_lim,Alm_Hi_lim,Alm_HH_lim,Alm_LL_Pri,Alm_Lo_Pri,Alm_Hi_Pri,Alm_HiHi_Pri,Alm_OverRange_Pri,Alm_UnderRange_Pri,Alm_LL_Delay,Alm_Lo_Delay,Alm_Hi_Delay,Alm_HH_Delay,Alm_OverRange_Delay,Alm_UnderRange_Delay,Alm_LL_DeaBand,Alm_Lo_DeaBand,Alm_Hi_DeaBand,Alm_HiHi_DeaBand,Alm_OverRange_DeaBand,Alm_UnderRange_DeaBand,Alm_AlarmOrEvent,Alm_Bool_WhileTrue,Alm_Bool_Delay,Alm_Bool_Count,Alm_Bool_Pri,Alm_Page,Alm_LL_Desc,Alm_Lo_Desc,Alm_Hi_Desc,Alm_HH_Desc,Alm_Bool_Desc,Log_Enable,Log_Model,Log_Model2,Integration_Enable,Integration_Model,Integration_Model2,AccessLevel,Class_Name,Object_Name,User_Def_1,User_Def_2,User_Def_3,User_Def_4,User_Def_5,User_Def_6,User_Def_7,User_Def_8,User_Def_9,User_Def_10,User_Def_11,User_Def_12,CopyTo
ICC21.SetControllerProgramHeaderData_StartTime8_Command,,ICC21,C001_NATIVE,,Integer,C_1E_StartTime8_Command,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.SetControllerProgramHeaderData_StartTime9_Command,,ICC21,C001_NATIVE,,Integer,C_1E_StartTime9_Command,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.SetControllerProgramHeaderData_StartTime10_Command,,ICC21,C001_NATIVE,,Integer,C_1E_StartTime10_Command,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.SetControllerProgramHeaderData_SeasAdj_Command,,ICC21,C001_NATIVE,,Integer,C_1E_SeasAdj_Command,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.SetControllerProgramHeaderData_NWWStart_Command,,ICC21,C001_NATIVE,,Integer,C_1E_NWWStart_Command,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.SetControllerProgramHeaderData_NWWEnd_Command,,ICC21,C001_NATIVE,,Integer,C_1E_NWWEnd_Command,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.SetControllerProgramHeaderData_StaDly_Command,,ICC21,C001_NATIVE,,Integer,C_1E_StaDly_Command,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.SetControllerProgramHeaderData_Trigger,,ICC21,C001_NATIVE,,Boolean,C_1E_Trigger,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.SetGlobalSeasonalAdjust_GblSeasAdj_Command,,ICC21,C001_NATIVE,,Integer,C_23_GblSeasAdj_Command,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.SetGlobalSeasonalAdjust_Trigger,,ICC21,C001_NATIVE,,Boolean,C_23_Trigger,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.StopIrrigation_Trigger,,ICC21,C001_NATIVE,,Boolean,C_51_Trigger,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.SetProgrammableOff_OffDays_Command,,ICC21,C001_NATIVE,,Integer,C_52_OffDays_Command,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.SetProgrammableOff_Trigger,,ICC21,C001_NATIVE,,Boolean,C_52_Trigger,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.CancelProgrammableOff_Trigger,,ICC21,C001_NATIVE,,Boolean,C_54_Trigger,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.StartManualAllStations_ProgramNumber_Command,,ICC21,C001_NATIVE,,Integer,C_56_ProgramNumber_Command,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.StartManualAllStations_StartPoint_Command,,ICC21,C001_NATIVE,,Integer,C_56_StartPoint_Command,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.StartManualAllStations_Trigger,,ICC21,C001_NATIVE,,Boolean,C_56_Trigger,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.StartSingleManualStation_StationNumber_Command,,ICC21,C001_NATIVE,,Integer,C_5C_StationNumber_Command,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.StartSingleManualStation_RunTime_Command,,ICC21,C001_NATIVE,,Integer,C_5C_RunTime_Command,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.StartSingleManualStation_Trigger,,ICC21,C001_NATIVE,,Boolean,C_5C_Trigger,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportControllerType_FwVers_Status,,ICC21,C001_NATIVE,,Integer,C_9A_FwVers_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportControllerType_EngRev_Status,,ICC21,C001_NATIVE,,Integer,C_9A_EngRev_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportControllerType_Model_Status,,ICC21,C001_NATIVE,,Integer,C_9A_Model_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportControllerType_SolarSyncEnabled_Status,,ICC21,C001_NATIVE,,Integer,C_9A_SolarSyncEnabled_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportControllerType_ClickBypassSwitchActive_Status,,ICC21,C001_NATIVE,,Integer,C_9A_ClickBypassSwitchActive_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportControllerType_PumpOn_Status,,ICC21,C001_NATIVE,,Integer,C_9A_PumpOn_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportControllerType_ClickSensorActive_Status,,ICC21,C001_NATIVE,,Integer,C_9A_ClickSensorActive_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportControllerType_Station1Number_Status,,ICC21,C001_NATIVE,,Integer,C_9A_Station1Number_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportControllerType_Station1Runtime_Status,,ICC21,C001_NATIVE,,Integer,C_9A_Station1Runtime_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportControllerType_Station2Number_Status,,ICC21,C001_NATIVE,,Integer,C_9A_Station2Number_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportControllerType_Station2Runtime_Status,,ICC21,C001_NATIVE,,Integer,C_9A_Station2Runtime_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportVersions_FPVersion_Status,,ICC21,C001_NATIVE,,Integer,C_0A_FPVersion_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportVersions_FPEngRev_Status,,ICC21,C001_NATIVE,,Integer,C_0A_FPEngRev_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportStationParameters_StationNumber_Command,,ICC21,C001_NATIVE,,Integer,C_33_StationNumber_Command,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportStationParameters_StationNumber_Status,,ICC21,C001_NATIVE,,Integer,C_33_StationNumber_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportStationParameters_Pump1Usage_Status,,ICC21,C001_NATIVE,,Integer,C_33_Pump1Usage_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportStationParameters_Sensor1Usage_Status,,ICC21,C001_NATIVE,,Integer,C_33_Sensor1Usage_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportStationParameters_CycleTime_Status,,ICC21,C001_NATIVE,,Integer,C_33_CycleTime_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportStationParameters_SoakTime_Status,,ICC21,C001_NATIVE,,Integer,C_33_SoakTime_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportStationParameters_Trigger,,ICC21,C001_NATIVE,,Boolean,C_33_Trigger,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportControllerFirmwareVersion_SystemId_Status,,ICC21,C001_NATIVE,,Integer,C_F9_SystemId_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportControllerFirmwareVersion_BootloaderVersion_Status,,ICC21,C001_NATIVE,,Integer,C_F9_BootloaderVersion_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportControllerFirmwareVersion_ApplicationVersion_Status,,ICC21,C001_NATIVE,,Integer,C_F9_ApplicationVersion_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportControllerFirmwareVersion_EngRev_Status,,ICC21,C001_NATIVE,,Integer,C_F9_EngRev_Status,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.SetGlobalsAndHeaderParamaters_Trigger,,ICC21,C001_NATIVE,,Boolean,C_81_Trigger,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
ICC21.ReportGlobalsAndHeaderParamaters_Trigger,,ICC21,C001_NATIVE,,Boolean,C_91_Trigger,,,,FALSE,1,0,100,0,100,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,TRUE,0,1,1,Home.edd,,,,,,FALSE,,,FALSE,,,0,,,,,,,,,,,,,,,
